cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
11,Guanajuato,7,Celaya,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,37.183127,Porcentaje
11,Guanajuato,7,Celaya,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,37.97984769,Porcentaje
11,Guanajuato,7,Celaya,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,44.703377,Porcentaje
11,Guanajuato,7,Celaya,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,45.17540493,Porcentaje
11,Guanajuato,7,Celaya,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.1209364,Porcentaje
11,Guanajuato,7,Celaya,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.07364633,Porcentaje
11,Guanajuato,7,Celaya,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,97.865775,Porcentaje
11,Guanajuato,7,Celaya,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,98.76779969,Porcentaje
11,Guanajuato,7,Celaya,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,80.58445,Porcentaje
11,Guanajuato,7,Celaya,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,89.85463757,Porcentaje
11,Guanajuato,7,Celaya,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,95.972503,Porcentaje
11,Guanajuato,7,Celaya,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,97.86631182,Porcentaje
11,Guanajuato,7,Celaya,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,42.937064,Porcentaje
11,Guanajuato,7,Celaya,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,49.07220668,Porcentaje
11,Guanajuato,7,Celaya,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0,Porcentaje
11,Guanajuato,7,Celaya,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,1.208178439,Porcentaje
11,Guanajuato,7,Celaya,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.0607255,Porcentaje
11,Guanajuato,7,Celaya,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.27473907,Porcentaje
11,Guanajuato,7,Celaya,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,5.4479251,Porcentaje
11,Guanajuato,7,Celaya,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,9.32562296,Porcentaje
11,Guanajuato,7,Celaya,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,45.812374,Porcentaje
11,Guanajuato,7,Celaya,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,41.30769829,Porcentaje
11,Guanajuato,7,Celaya,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,7.8600639,Porcentaje
11,Guanajuato,7,Celaya,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,8.602937367,Porcentaje
11,Guanajuato,7,Celaya,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,3.6965099,Porcentaje
11,Guanajuato,7,Celaya,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,2.783893695,Porcentaje
11,Guanajuato,7,Celaya,6207020032,Porcentaje de hombres,2015,48.077499,Porcentaje
11,Guanajuato,7,Celaya,6207020032,Porcentaje de hombres,2020,48.55334834,Porcentaje
11,Guanajuato,7,Celaya,6207020033,Porcentaje de mujeres,2015,51.922501,Porcentaje
11,Guanajuato,7,Celaya,6207020033,Porcentaje de mujeres,2020,51.44665166,Porcentaje
11,Guanajuato,7,Celaya,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.0002045,Promedio
11,Guanajuato,7,Celaya,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,0.937444743,Promedio
11,Guanajuato,7,Celaya,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,69450,Porcentaje
11,Guanajuato,7,Celaya,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,7174,Porcentaje
11,Guanajuato,7,Celaya,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,28.50923016,Porcentaje
11,Guanajuato,7,Celaya,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,71.34630994,Porcentaje
11,Guanajuato,7,Celaya,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,601,Porcentaje
11,Guanajuato,7,Celaya,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.144459893,Porcentaje
11,Guanajuato,7,Celaya,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,89.17621433,Porcentaje
11,Guanajuato,7,Celaya,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,93.023489,Porcentaje
11,Guanajuato,7,Celaya,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,92.1749932,Porcentaje
11,Guanajuato,7,Celaya,6207129629,Porcentaje de la población nacional/estatal que representa,2020,8.451022826,Porcentaje
11,Guanajuato,7,Celaya,6207129630,Promedio de ocupantes por dormitorio,2020,1.648291602,Promedio
11,Guanajuato,7,Celaya,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,78.49012889,Porcentaje
11,Guanajuato,7,Celaya,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,42.03018905,Porcentaje
11,Guanajuato,7,Celaya,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,52.96900842,Porcentaje
11,Guanajuato,7,Celaya,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,15.10708528,Porcentaje
11,Guanajuato,7,Celaya,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,40.75381899,Porcentaje
11,Guanajuato,7,Celaya,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,3.992370997,Porcentaje
11,Guanajuato,7,Celaya,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.781071998,Porcentaje
11,Guanajuato,7,Celaya,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.634822966,Porcentaje
11,Guanajuato,7,Celaya,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,2.939970805,Porcentaje
11,Guanajuato,7,Celaya,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,17.37076708,Porcentaje
11,Guanajuato,7,Celaya,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,36.33841886,Porcentaje
11,Guanajuato,7,Celaya,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,43.74215706,Porcentaje
11,Guanajuato,7,Celaya,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,8.519912819,Porcentaje
11,Guanajuato,7,Celaya,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,2.555973846,Porcentaje
11,Guanajuato,7,Celaya,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,5.323294366,Porcentaje
11,Guanajuato,7,Celaya,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.104911735,Promedio
11,Guanajuato,7,Celaya,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.549722521,Promedio
11,Guanajuato,7,Celaya,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.099741172,Promedio
11,Guanajuato,7,Celaya,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.614148371,Promedio
11,Guanajuato,7,Celaya,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,1.981514171,Promedio
11,Guanajuato,7,Celaya,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.266221921,Promedio
11,Guanajuato,7,Celaya,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,2.487797908,Promedio
11,Guanajuato,7,Celaya,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,94.87916704,Porcentaje
11,Guanajuato,7,Celaya,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,83.23481999,Porcentaje
11,Guanajuato,7,Celaya,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.465648273,Porcentaje
11,Guanajuato,8,Manuel Doblado,1001000001,Superficie continental,2020,819.8411932,Kilómetros cuadrados
11,Guanajuato,8,Manuel Doblado,1002000001,Población total,1995,37776,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000001,Población total,2000,38309,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000001,Población total,2005,34313,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000001,Población total,2010,37145,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000001,Población total,2020,41240,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000002,Población total hombres,1995,18032,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000002,Población total hombres,2000,17982,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000002,Población total hombres,2005,15420,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000002,Población total hombres,2010,17546,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000002,Población total hombres,2020,19777,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000003,Población total mujeres,1995,19744,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000003,Población total mujeres,2000,20327,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000003,Población total mujeres,2005,18893,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000003,Población total mujeres,2010,19599,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000003,Población total mujeres,2020,21463,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000004,Porcentaje de población de 15 a 29 años,1995,27.1,No especificada
11,Guanajuato,8,Manuel Doblado,1002000004,Porcentaje de población de 15 a 29 años,2000,26.4,No especificada
11,Guanajuato,8,Manuel Doblado,1002000004,Porcentaje de población de 15 a 29 años,2005,24.7,No especificada
11,Guanajuato,8,Manuel Doblado,1002000004,Porcentaje de población de 15 a 29 años,2010,26.4,No especificada
11,Guanajuato,8,Manuel Doblado,1002000004,Porcentaje de población de 15 a 29 años,2015,24.79913473,No especificada
11,Guanajuato,8,Manuel Doblado,1002000004,Porcentaje de población de 15 a 29 años,2020,24.06819119,No especificada
11,Guanajuato,8,Manuel Doblado,1002000005,Porcentaje de hombres de 15 a 29 años,1995,25.2,No especificada
11,Guanajuato,8,Manuel Doblado,1002000005,Porcentaje de hombres de 15 a 29 años,2000,23.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000005,Porcentaje de hombres de 15 a 29 años,2005,21,No especificada
11,Guanajuato,8,Manuel Doblado,1002000005,Porcentaje de hombres de 15 a 29 años,2010,24.9,No especificada
11,Guanajuato,8,Manuel Doblado,1002000005,Porcentaje de hombres de 15 a 29 años,2015,11.67336218,No especificada
11,Guanajuato,8,Manuel Doblado,1002000005,Porcentaje de hombres de 15 a 29 años,2020,23.93305016,No especificada
11,Guanajuato,8,Manuel Doblado,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,28.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,28.6,No especificada
11,Guanajuato,8,Manuel Doblado,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,27.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,27.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,13.12577256,No especificada
11,Guanajuato,8,Manuel Doblado,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,24.19272168,No especificada
11,Guanajuato,8,Manuel Doblado,1002000007,Porcentaje de población de 60 y más años,1995,8.4,No especificada
11,Guanajuato,8,Manuel Doblado,1002000007,Porcentaje de población de 60 y más años,2000,9.4,No especificada
11,Guanajuato,8,Manuel Doblado,1002000007,Porcentaje de población de 60 y más años,2005,11.6,No especificada
11,Guanajuato,8,Manuel Doblado,1002000007,Porcentaje de población de 60 y más años,2010,11.9,No especificada
11,Guanajuato,8,Manuel Doblado,1002000007,Porcentaje de población de 60 y más años,2015,13.59445818,No especificada
11,Guanajuato,8,Manuel Doblado,1002000007,Porcentaje de población de 60 y más años,2020,13.68673764,No especificada
11,Guanajuato,8,Manuel Doblado,1002000008,Porcentaje de hombres de 60 y más años,1995,8.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000008,Porcentaje de hombres de 60 y más años,2000,10,No especificada
11,Guanajuato,8,Manuel Doblado,1002000008,Porcentaje de hombres de 60 y más años,2005,12.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000008,Porcentaje de hombres de 60 y más años,2010,12.2,No especificada
11,Guanajuato,8,Manuel Doblado,1002000008,Porcentaje de hombres de 60 y más años,2015,6.425113309,No especificada
11,Guanajuato,8,Manuel Doblado,1002000008,Porcentaje de hombres de 60 y más años,2020,13.79449838,No especificada
11,Guanajuato,8,Manuel Doblado,1002000009,Porcentaje de mujeres de 60 y más años,1995,8.1,No especificada
11,Guanajuato,8,Manuel Doblado,1002000009,Porcentaje de mujeres de 60 y más años,2000,8.8,No especificada
11,Guanajuato,8,Manuel Doblado,1002000009,Porcentaje de mujeres de 60 y más años,2005,10.7,No especificada
11,Guanajuato,8,Manuel Doblado,1002000009,Porcentaje de mujeres de 60 y más años,2010,11.5,No especificada
11,Guanajuato,8,Manuel Doblado,1002000009,Porcentaje de mujeres de 60 y más años,2015,7.16934487,No especificada
11,Guanajuato,8,Manuel Doblado,1002000009,Porcentaje de mujeres de 60 y más años,2020,13.58743768,No especificada
11,Guanajuato,8,Manuel Doblado,1002000010,Edad mediana,1995,ND,Años
11,Guanajuato,8,Manuel Doblado,1002000010,Edad mediana,2000,20,Años
11,Guanajuato,8,Manuel Doblado,1002000010,Edad mediana,2005,22,Años
11,Guanajuato,8,Manuel Doblado,1002000010,Edad mediana,2010,24,Años
11,Guanajuato,8,Manuel Doblado,1002000010,Edad mediana,2015,25.753954,Años
11,Guanajuato,8,Manuel Doblado,1002000010,Edad mediana,2020,28,Años
11,Guanajuato,8,Manuel Doblado,1002000011,Edad mediana hombres,1995,ND,Años
11,Guanajuato,8,Manuel Doblado,1002000011,Edad mediana hombres,2000,18,Años
11,Guanajuato,8,Manuel Doblado,1002000011,Edad mediana hombres,2005,19,Años
11,Guanajuato,8,Manuel Doblado,1002000011,Edad mediana hombres,2010,23,Años
11,Guanajuato,8,Manuel Doblado,1002000011,Edad mediana hombres,2020,27,Años
11,Guanajuato,8,Manuel Doblado,1002000012,Edad mediana mujeres,1995,ND,Años
11,Guanajuato,8,Manuel Doblado,1002000012,Edad mediana mujeres,2000,21,Años
11,Guanajuato,8,Manuel Doblado,1002000012,Edad mediana mujeres,2005,23,Años
11,Guanajuato,8,Manuel Doblado,1002000012,Edad mediana mujeres,2010,25,Años
11,Guanajuato,8,Manuel Doblado,1002000012,Edad mediana mujeres,2020,28,Años
11,Guanajuato,8,Manuel Doblado,1002000014,Población en hogares censales,1995,ND,Personas
11,Guanajuato,8,Manuel Doblado,1002000014,Población en hogares censales,2000,37956,Personas
11,Guanajuato,8,Manuel Doblado,1002000014,Población en hogares censales,2005,34269,Personas
11,Guanajuato,8,Manuel Doblado,1002000014,Población en hogares censales,2010,37122,Personas
11,Guanajuato,8,Manuel Doblado,1002000014,Población en hogares censales,2020,41222,Personas
11,Guanajuato,8,Manuel Doblado,1002000015,Población en hogares familiares,1995,ND,No especificada
11,Guanajuato,8,Manuel Doblado,1002000015,Población en hogares familiares,2000,37404,No especificada
11,Guanajuato,8,Manuel Doblado,1002000015,Población en hogares familiares,2005,33553,No especificada
11,Guanajuato,8,Manuel Doblado,1002000015,Población en hogares familiares,2010,36245,No especificada
11,Guanajuato,8,Manuel Doblado,1002000015,Población en hogares familiares,2020,39847,No especificada
11,Guanajuato,8,Manuel Doblado,1002000016,Población en hogares no familiares,1995,ND,No especificada
11,Guanajuato,8,Manuel Doblado,1002000016,Población en hogares no familiares,2000,548,No especificada
11,Guanajuato,8,Manuel Doblado,1002000016,Población en hogares no familiares,2005,711,No especificada
11,Guanajuato,8,Manuel Doblado,1002000016,Población en hogares no familiares,2010,856,No especificada
11,Guanajuato,8,Manuel Doblado,1002000016,Población en hogares no familiares,2020,1375,No especificada
11,Guanajuato,8,Manuel Doblado,1002000018,Hogares censales,1995,ND,Hogares censales
11,Guanajuato,8,Manuel Doblado,1002000018,Hogares censales,2000,8122,Hogares censales
11,Guanajuato,8,Manuel Doblado,1002000018,Hogares censales,2005,8212,Hogares censales
11,Guanajuato,8,Manuel Doblado,1002000018,Hogares censales,2010,9141,Hogares censales
11,Guanajuato,8,Manuel Doblado,1002000018,Hogares censales,2020,11183,Hogares censales
11,Guanajuato,8,Manuel Doblado,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
11,Guanajuato,8,Manuel Doblado,1002000019,Hogares con jefatura masculina,2000,6470,Hogares
11,Guanajuato,8,Manuel Doblado,1002000019,Hogares con jefatura masculina,2005,5700,Hogares
11,Guanajuato,8,Manuel Doblado,1002000019,Hogares con jefatura masculina,2010,6829,Hogares
11,Guanajuato,8,Manuel Doblado,1002000019,Hogares con jefatura masculina,2020,7816,Hogares
11,Guanajuato,8,Manuel Doblado,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
11,Guanajuato,8,Manuel Doblado,1002000020,Hogares con jefatura femenina,2000,1652,Hogares
11,Guanajuato,8,Manuel Doblado,1002000020,Hogares con jefatura femenina,2005,2512,Hogares
11,Guanajuato,8,Manuel Doblado,1002000020,Hogares con jefatura femenina,2010,2312,Hogares
11,Guanajuato,8,Manuel Doblado,1002000020,Hogares con jefatura femenina,2020,3367,Hogares
11,Guanajuato,8,Manuel Doblado,1002000021,Tamaño promedio de los hogares censales,1995,ND,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000021,Tamaño promedio de los hogares censales,2000,4.67,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000021,Tamaño promedio de los hogares censales,2005,4.17,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000021,Tamaño promedio de los hogares censales,2010,4.06,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000021,Tamaño promedio de los hogares censales,2020,3.686130734,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,No especificada
11,Guanajuato,8,Manuel Doblado,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.88,No especificada
11,Guanajuato,8,Manuel Doblado,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,4.39,No especificada
11,Guanajuato,8,Manuel Doblado,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,4.26,No especificada
11,Guanajuato,8,Manuel Doblado,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,3.869114637,No especificada
11,Guanajuato,8,Manuel Doblado,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,No especificada
11,Guanajuato,8,Manuel Doblado,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.87,No especificada
11,Guanajuato,8,Manuel Doblado,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.68,No especificada
11,Guanajuato,8,Manuel Doblado,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.46,No especificada
11,Guanajuato,8,Manuel Doblado,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.261360261,No especificada
11,Guanajuato,8,Manuel Doblado,1002000024,Relación hombres-mujeres,1995,91.33,Hombres por cada 100 mujeres
11,Guanajuato,8,Manuel Doblado,1002000024,Relación hombres-mujeres,2000,88.46,Hombres por cada 100 mujeres
11,Guanajuato,8,Manuel Doblado,1002000024,Relación hombres-mujeres,2005,81.62,Hombres por cada 100 mujeres
11,Guanajuato,8,Manuel Doblado,1002000024,Relación hombres-mujeres,2010,89.52,Hombres por cada 100 mujeres
11,Guanajuato,8,Manuel Doblado,1002000024,Relación hombres-mujeres,2015,92.018988,Hombres por cada 100 mujeres
11,Guanajuato,8,Manuel Doblado,1002000024,Relación hombres-mujeres,2020,92.14462098,Hombres por cada 100 mujeres
11,Guanajuato,8,Manuel Doblado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,82.5572865,Porcentaje
11,Guanajuato,8,Manuel Doblado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,86.44,Porcentaje
11,Guanajuato,8,Manuel Doblado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,88.37499084,Porcentaje
11,Guanajuato,8,Manuel Doblado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,91.11919247,Porcentaje
11,Guanajuato,8,Manuel Doblado,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,95.4,Tasa
11,Guanajuato,8,Manuel Doblado,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.4096,Tasa
11,Guanajuato,8,Manuel Doblado,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,99.23054588,Tasa
11,Guanajuato,8,Manuel Doblado,1002000055,Población de edad no especificada,2020,3,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000056,Población de edad no especificada. Hombres,2020,1,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000057,Población de edad no especificada. Mujeres,2020,2,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000058,Población de 0 a 4 años,2020,3841,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000059,Población de 0 a 4 años. Hombres,2020,1930,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000060,Población de 0 a 4 años. Mujeres,2020,1911,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000061,Población de 10 a 14 años,2020,3849,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000062,Población de 10 a 14 años. Hombres,2020,1942,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000063,Población de 10 a 14 años. Mujeres,2020,1907,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000064,Población de 100 años y más,2020,10,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000065,Población de 100 años y más. Hombres,2020,4,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000066,Población de 100 años y más. Mujeres,2020,6,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000067,Población de 15 a 19 años,2020,3612,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000068,Población de 15 a 19 años. Hombres,2020,1786,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000069,Población de 15 a 19 años. Mujeres,2020,1826,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000070,Población de 20 a 24 años,2020,3276,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000071,Población de 20 a 24 años. Hombres,2020,1557,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000072,Población de 20 a 24 años. Mujeres,2020,1719,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000073,Población de 25 a 29 años,2020,3037,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000074,Población de 25 a 29 años. Hombres,2020,1390,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000075,Población de 25 a 29 años. Mujeres,2020,1647,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000076,Población de 30 a 34 años,2020,2911,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000077,Población de 30 a 34 años. Hombres,2020,1284,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000078,Población de 30 a 34 años. Mujeres,2020,1627,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000079,Población de 35 a 39 años,2020,2733,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000080,Población de 35 a 39 años. Hombres,2020,1258,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000081,Población de 35 a 39 años. Mujeres,2020,1475,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000082,Población de 40 a 44 años,2020,2495,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000083,Población de 40 a 44 años. Hombres,2020,1192,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000084,Población de 40 a 44 años. Mujeres,2020,1303,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000085,Población de 45 a 49 años,2020,2174,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000086,Población de 45 a 49 años. Hombres,2020,1038,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000087,Población de 45 a 49 años. Mujeres,2020,1136,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000088,Población de 5 a 9 años,2020,4124,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000089,Población de 5 a 9 años. Hombres,2020,2056,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000090,Población de 5 a 9 años. Mujeres,2020,2068,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000091,Población de 50 a 54 años,2020,1954,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000092,Población de 50 a 54 años. Hombres,2020,915,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000093,Población de 50 a 54 años. Mujeres,2020,1039,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000094,Población de 55 a 59 años,2020,1587,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000095,Población de 55 a 59 años. Hombres,2020,700,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000096,Población de 55 a 59 años. Mujeres,2020,887,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000097,Población de 60 a 64 años,2020,1465,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000098,Población de 60 a 64 años. Hombres,2020,707,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000099,Población de 60 a 64 años. Mujeres,2020,758,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000100,Población de 65 a 69 años,2020,1275,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000101,Población de 65 a 69 años. Hombres,2020,619,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000102,Población de 65 a 69 años. Mujeres,2020,656,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000103,Población de 70 a 74 años,2020,992,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000104,Población de 70 a 74 años. Hombres,2020,463,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000105,Población de 70 a 74 años. Mujeres,2020,529,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000106,Población de 75 a 79 años,2020,825,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000107,Población de 75 a 79 años. Hombres,2020,416,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000108,Población de 75 a 79 años. Mujeres,2020,409,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000109,Población de 80 a 84 años,2020,529,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000110,Población de 80 a 84 años. Hombres,2020,251,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000111,Población de 80 a 84 años. Mujeres,2020,278,Número de personas
11,Guanajuato,8,Manuel Doblado,1002000112,Población de 85 a 89 años,2020,369,Número de personas
